"Int32","String","String","Int32","Int32","String","Int32","Int32","Int32"
2,"MII_0303EG4","F_MII_0303EG4.png",-8,-500,"MII_0303AD2.spm",3,-1,-1
2,"MII_0303FK","F_MII_0303FK.png",-8,-500,"MII_0303AD.spm",7,-1,-1
2,"MII_0303FK2","F_MII_0303FK2.png",-8,-500,"MII_0303AD2.spm",4,-1,-1
2,"MII_0303IK","F_MII_0303IK.png",-8,-500,"MII_0303AD.spm",8,-1,-1
2,"MII_0303IK2","F_MII_0303IK2.png",-8,-500,"MII_0303AD.spm",9,-1,-1
2,"MII_0303IK3","F_MII_0303IK3.png",-8,-500,"MII_0303AD.spm",10,-1,-1
2,"MII_0303IK4","F_MII_0303IK4.png",-8,-500,"MII_0303AD.spm",11,-1,-1
2,"MII_0303IK5","F_MII_0303IK5.png",-8,-500,"MII_0303AD.spm",12,-1,-1
2,"MII_0303IK6","F_MII_0303IK6.png",-8,-500,"MII_0303AD.spm",13,-1,-1
2,"MII_0303KB","F_MII_0303KB.png",-8,-500,"MII_0303AD.spm",14,-1,-1
2,"MII_0303KB2","F_MII_0303KB2.png",-8,-500,"MII_0303AD.spm",15,-1,-1
2,"MII_0303KD","F_MII_0303KD.png",-8,-500,"MII_0303AD.spm",16,-1,-1
2,"MII_0303KD2","F_MII_0303KD2.png",-8,-500,"MII_0303AD.spm",17,-1,-1
2,"MII_0303KM","F_MII_0303KM.png",-8,-500,"MII_0303AD.spm",18,-1,-1
2,"MII_0303KM2","F_MII_0303KM2.png",-8,-500,"MII_0303AD.spm",19,-1,-1
2,"MII_0303KM3","F_MII_0303KM3.png",-8,-500,"MII_0303AD.spm",20,-1,-1
2,"MII_0303KM4","F_MII_0303KM4.png",-8,-500,"MII_0303AD.spm",21,-1,-1
2,"MII_0303KM5","F_MII_0303KM5.png",-8,-500,"MII_0303AD.spm",22,-1,-1
2,"MII_0303KM6","F_MII_0303KM6.png",-8,-500,"MII_0303AD2.spm",5,-1,-1
2,"MII_0303KT","F_MII_0303KT.png",-8,-500,"MII_0303AD.spm",23,-1,-1
2,"MII_0303MJ","F_MII_0303MJ.png",-8,-500,"MII_0303AD.spm",24,-1,-1
2,"MII_0303MU","F_MII_0303MU.png",-8,-500,"MII_0303AD.spm",25,-1,-1
2,"MII_0303NI","F_MII_0303NI.png",-8,-500,"MII_0303AD.spm",26,-1,-1
2,"MII_0303NK","F_MII_0303NK.png",-8,-500,"MII_0303AD.spm",27,-1,-1
2,"MII_0303NK2","F_MII_0303NK2.png",-8,-500,"MII_0303AD.spm",28,-1,-1
2,"MII_0303NK3","F_MII_0303NK3.png",-8,-500,"MII_0303AD2.spm",6,-1,-1
2,"MII_0303NK4","F_MII_0303NK4.png",-8,-500,"MII_0303AD.spm",29,-1,-1
2,"MII_0303NK5","F_MII_0303NK5.png",-8,-500,"MII_0303AD.spm",30,-1,-1
2,"MII_0303NM","F_MII_0303NM.png",-8,-500,"MII_0303AD.spm",31,-1,-1
2,"MII_0303NM2","F_MII_0303NM2.png",-8,-500,"MII_0303AD.spm",32,-1,-1
2,"MII_0303NO","F_MII_0303NO.png",-8,-500,"MII_0303AD.spm",33,-1,-1
2,"MII_0303NO2","F_MII_0303NO2.png",-8,-500,"MII_0303AD.spm",34,-1,-1
2,"MII_0303NS","F_MII_0303NS.png",-8,-500,"MII_0303AD.spm",35,-1,-1
2,"MII_0303NS2","F_MII_0303NS2.png",-8,-500,"MII_0303AD.spm",36,-1,-1
2,"MII_0303SN","F_MII_0303SN.png",-8,-500,"MII_0303AD.spm",37,-1,-1
2,"MII_0303SN2","F_MII_0303SN2.png",-8,-500,"MII_0303AD2.spm",7,-1,-1
2,"MII_0303SN3","F_MII_0303SN3.png",-8,-500,"MII_0303AD.spm",38,-1,-1
2,"MII_0303SN4","F_MII_0303SN4.png",-8,-500,"MII_0303AD.spm",39,-1,-1
2,"MII_0303TR","F_MII_0303TR.png",-8,-500,"MII_0303AD.spm",40,-1,-1
2,"MII_0303TR2","F_MII_0303TR2.png",-8,-500,"MII_0303AD2.spm",8,-1,-1
2,"MII_0303TR3","F_MII_0303TR3.png",-8,-500,"MII_0303AD.spm",41,-1,-1
2,"MII_0303TR4","F_MII_0303TR4.png",-8,-500,"MII_0303AD2.spm",9,-1,-1
2,"MII_A301AK","F_MII_0301AK.png",32,-451,"MII_A301AK.spm",0,-1,-1
2,"MII_A301AM","F_MII_0301AM.png",32,-451,"MII_A301AM.spm",0,-1,-1
2,"MII_A301AM2","F_MII_0301AM2.png",32,-451,"MII_A301AM.spm",1,-1,-1
2,"MII_A301AS","F_MII_0301AS.png",32,-451,"MII_A301AK.spm",1,-1,-1
2,"MII_A301AS2","F_MII_0301AS2.png",32,-451,"MII_A301AS2.spm",0,-1,-1
2,"MII_A301AS3","F_MII_0301AS3.png",32,-451,"MII_A301AK.spm",2,-1,-1
2,"MII_A301AS4","F_MII_0301AS4.png",32,-451,"MII_A301AK.spm",3,-1,-1
2,"MII_A301BS","F_MII_0301BS.png",32,-451,"MII_A301AS2.spm",1,-1,-1
2,"MII_A301GM","F_MII_0301GM.png",32,-451,"MII_A301AS2.spm",2,-1,-1
2,"MII_A301KB","F_MII_0301KB.png",32,-451,"MII_A301AS2.spm",3,-1,-1
2,"MII_A301KD","F_MII_0301KD.png",32,-451,"MII_A301AS2.spm",4,-1,-1
2,"MII_A301KD2","F_MII_0301KD2.png",32,-451,"MII_A301AS2.spm",5,-1,-1
2,"MII_A301KS","F_MII_0301KS.png",32,-451,"MII_A301AK.spm",4,-1,-1
2,"MII_A301KY","F_MII_0301KY.png",32,-451,"MII_A301KY.spm",0,-1,-1
2,"MII_A301KY2","F_MII_0301KY2.png",32,-451,"MII_A301KY.spm",1,-1,-1
2,"MII_A301NI","F_MII_0301NI.png",32,-451,"MII_A301NI.spm",0,-1,-1
2,"MII_A301NI2","F_MII_0301NI2.png",32,-451,"MII_A301NI.spm",1,-1,-1
2,"MII_A301NK","F_MII_0301NK.png",32,-451,"MII_A301AS2.spm",6,-1,-1
2,"MII_A301NK2","F_MII_0301NK2.png",32,-451,"MII_A301AK.spm",5,-1,-1
2,"MII_A301NO","F_MII_0301NO.png",32,-451,"MII_A301AS2.spm",7,-1,-1
2,"MII_A301NS","F_MII_0301NS.png",32,-451,"MII_A301AS2.spm",8,-1,-1
2,"MII_A301OD","F_MII_0301OD.png",32,-451,"MII_A301AK.spm",6,-1,-1
2,"MII_A301OD2","F_MII_0301OD2.png",32,-451,"MII_A301AK.spm",7,-1,-1
2,"MII_A301SN","F_MII_0301SN.png",32,-451,"MII_A301AK.spm",8,-1,-1
2,"MII_A301SN2","F_MII_0301SN2.png",32,-451,"MII_A301AS2.spm",9,-1,-1
2,"MII_A301SN3","F_MII_0301SN3.png",32,-451,"MII_A301AS2.spm",10,-1,-1
2,"MII_A301TR","F_MII_0301TR.png",32,-451,"MII_A301TR.spm",0,-1,-1
2,"MII_A301TR2","F_MII_0301TR2.png",32,-451,"MII_A301TR.spm",1,-1,-1
2,"MII_A302AS","F_MII_0302AS.png",-4,-496,"MII_A302AS.spm",0,-1,-1
2,"MII_A302AS2","F_MII_0302AS2.png",-4,-496,"MII_A302AS.spm",1,-1,-1
2,"MII_A302IK","F_MII_0302IK.png",-4,-496,"MII_A302IK.spm",0,-1,-1
2,"MII_A302IK2","F_MII_0302IK2.png",-4,-496,"MII_A302AS.spm",2,-1,-1
2,"MII_A302KB","F_MII_0302KB.png",-4,-496,"MII_A302AS.spm",3,-1,-1
2,"MII_A302KB2","F_MII_0302KB2.png",-4,-496,"MII_A302AS.spm",4,-1,-1
2,"MII_A302KB3","F_MII_0302KB3.png",-4,-496,"MII_A302AS.spm",5,-1,-1
2,"MII_A302MJ","F_MII_0302MJ.png",-4,-496,"MII_A302AS.spm",6,-1,-1
2,"MII_A302MJ2","F_MII_0302MJ2.png",-4,-496,"MII_A302AS.spm",7,-1,-1
2,"MII_A302NK","F_MII_0302NK.png",-4,-496,"MII_A302AS.spm",8,-1,-1
2,"MII_A302NM","F_MII_0302NM.png",-4,-496,"MII_A302AS.spm",9,-1,-1
2,"MII_A302NM2","F_MII_0302NM2.png",-4,-496,"MII_A302AS.spm",10,-1,-1
2,"MII_A302NO","F_MII_0302NO.png",-4,-496,"MII_A302AS.spm",11,-1,-1
2,"MII_A302OD","F_MII_0302OD.png",-4,-496,"MII_A302AS.spm",12,-1,-1
2,"MII_A302OD2","F_MII_0302OD2.png",-4,-496,"MII_A302OD2.spm",0,-1,-1
2,"MII_A302OD3","F_MII_0302OD3.png",-4,-496,"MII_A302AS.spm",13,-1,-1
2,"MII_A302RK","F_MII_0302RK.png",-4,-496,"MII_A302AS.spm",14,-1,-1
2,"MII_A302SP","F_MII_0302SP.png",-4,-496,"MII_A302AS.spm",15,-1,-1
2,"MII_A302SP2","F_MII_0302SP2.png",-4,-496,"MII_A302AS.spm",16,-1,-1
2,"MII_A302TR","F_MII_0302TR.png",-4,-496,"MII_A302OD2.spm",1,-1,-1
2,"MII_A302TR2","F_MII_0302TR2.png",-4,-496,"MII_A302OD2.spm",2,-1,-1
2,"MII_A303AD","F_MII_0303AD.png",-8,-500,"MII_A303AD.spm",0,-1,-1
2,"MII_A303AD2","F_MII_0303AD2.png",-8,-500,"MII_A303AD2.spm",0,-1,-1
2,"MII_A303AD3","F_MII_0303AD3.png",-8,-500,"MII_A303AD.spm",1,-1,-1
2,"MII_A303AD4","F_MII_0303AD4.png",-8,-500,"MII_A303AD2.spm",1,-1,-1
2,"MII_A303AK","F_MII_0303AK.png",-8,-500,"MII_A303AD.spm",2,-1,-1
2,"MII_A303AK2","F_MII_0303AK2.png",-8,-500,"MII_A303AD.spm",3,-1,-1
2,"MII_A303BS","F_MII_0303BS.png",-8,-500,"MII_A303AD.spm",4,-1,-1
2,"MII_A303EG","F_MII_0303EG.png",-8,-500,"MII_A303AD.spm",5,-1,-1
2,"MII_A303EG2","F_MII_0303EG2.png",-8,-500,"MII_A303AD2.spm",2,-1,-1
2,"MII_A303EG3","F_MII_0303EG3.png",-8,-500,"MII_A303EG3.spm",0,-1,-1
2,"MII_A303EG4","F_MII_0303EG4.png",-8,-500,"MII_A303EG4.spm",0,-1,-1
2,"MII_A303FK","F_MII_0303FK.png",-8,-500,"MII_A303AD.spm",6,-1,-1
2,"MII_A303FK2","F_MII_0303FK2.png",-8,-500,"MII_A303AD2.spm",3,-1,-1
2,"MII_A303IK","F_MII_0303IK.png",-8,-500,"MII_A303AD.spm",7,-1,-1
2,"MII_A303IK2","F_MII_0303IK2.png",-8,-500,"MII_A303AD.spm",8,-1,-1
2,"MII_A303IK3","F_MII_0303IK3.png",-8,-500,"MII_A303AD.spm",9,-1,-1
2,"MII_A303IK4","F_MII_0303IK4.png",-8,-500,"MII_A303AD.spm",10,-1,-1
2,"MII_A303IK5","F_MII_0303IK5.png",-8,-500,"MII_A303AD.spm",11,-1,-1
2,"MII_A303IK6","F_MII_0303IK6.png",-8,-500,"MII_A303AD.spm",12,-1,-1
2,"MII_A303KB","F_MII_0303KB.png",-8,-500,"MII_A303AD.spm",13,-1,-1
2,"MII_A303KB2","F_MII_0303KB2.png",-8,-500,"MII_A303AD.spm",14,-1,-1
2,"MII_A303KD","F_MII_0303KD.png",-8,-500,"MII_A303AD.spm",15,-1,-1
2,"MII_A303KD2","F_MII_0303KD2.png",-8,-500,"MII_A303AD.spm",16,-1,-1
2,"MII_A303KM","F_MII_0303KM.png",-8,-500,"MII_A303AD.spm",17,-1,-1
2,"MII_A303KM2","F_MII_0303KM2.png",-8,-500,"MII_A303AD.spm",18,-1,-1
2,"MII_A303KM3","F_MII_0303KM3.png",-8,-500,"MII_A303AD.spm",19,-1,-1
2,"MII_A303KM4","F_MII_0303KM4.png",-8,-500,"MII_A303AD.spm",20,-1,-1
2,"MII_A303KM5","F_MII_0303KM5.png",-8,-500,"MII_A303AD.spm",21,-1,-1
2,"MII_A303KM6","F_MII_0303KM6.png",-8,-500,"MII_A303AD2.spm",4,-1,-1
2,"MII_A303KT","F_MII_0303KT.png",-8,-500,"MII_A303AD.spm",22,-1,-1
2,"MII_A303MJ","F_MII_0303MJ.png",-8,-500,"MII_A303AD.spm",23,-1,-1
2,"MII_A303MU","F_MII_0303MU.png",-8,-500,"MII_A303AD.spm",24,-1,-1
2,"MII_A303NI","F_MII_0303NI.png",-8,-500,"MII_A303AD.spm",25,-1,-1
2,"MII_A303NK","F_MII_0303NK.png",-8,-500,"MII_A303AD.spm",26,-1,-1
2,"MII_A303NK2","F_MII_0303NK2.png",-8,-500,"MII_A303AD.spm",27,-1,-1
2,"MII_A303NK3","F_MII_0303NK3.png",-8,-500,"MII_A303AD2.spm",5,-1,-1
2,"MII_A303NK4","F_MII_0303NK4.png",-8,-500,"MII_A303NK4.spm",0,-1,-1
2,"MII_A303NK5","F_MII_0303NK5.png",-8,-500,"MII_A303NK4.spm",1,-1,-1
2,"MII_A303NM","F_MII_0303NM.png",-8,-500,"MII_A303AD.spm",28,-1,-1
2,"MII_A303NM2","F_MII_0303NM2.png",-8,-500,"MII_A303AD.spm",29,-1,-1
2,"MII_A303NO","F_MII_0303NO.png",-8,-500,"MII_A303AD.spm",30,-1,-1
2,"MII_A303NO2","F_MII_0303NO2.png",-8,-500,"MII_A303NK4.spm",2,-1,-1
2,"MII_A303NS","F_MII_0303NS.png",-8,-500,"MII_A303AD.spm",31,-1,-1
2,"MII_A303NS2","F_MII_0303NS2.png",-8,-500,"MII_A303AD.spm",32,-1,-1
2,"MII_A303SN","F_MII_0303SN.png",-8,-500,"MII_A303AD.spm",33,-1,-1
2,"MII_A303SN2","F_MII_0303SN2.png",-8,-500,"MII_A303AD2.spm",6,-1,-1
2,"MII_A303SN3","F_MII_0303SN3.png",-8,-500,"MII_A303AD.spm",34,-1,-1
2,"MII_A303SN4","F_MII_0303SN4.png",-8,-500,"MII_A303AD.spm",35,-1,-1
2,"MII_A303TR","F_MII_0303TR.png",-8,-500,"MII_A303AD.spm",36,-1,-1
2,"MII_A303TR2","F_MII_0303TR2.png",-8,-500,"MII_A303AD2.spm",7,-1,-1
2,"MII_A303TR3","F_MII_0303TR3.png",-8,-500,"MII_A303AD.spm",37,-1,-1
2,"MII_A303TR4","F_MII_0303TR4.png",-8,-500,"MII_A303AD2.spm",8,-1,-1
2,"MII_0401AK","F_MII_0401AK.png",32,-451,"MII_0401AK.spm",0,-1,-1
2,"MII_0401AM","F_MII_0401AM.png",32,-451,"MII_0401AM.spm",0,-1,-1
2,"MII_0401AM2","F_MII_0401AM2.png",32,-451,"MII_0401AM.spm",1,-1,-1
2,"MII_0401AS","F_MII_0401AS.png",32,-451,"MII_0401AK.spm",1,-1,-1
2,"MII_0401AS2","F_MII_0401AS2.png",32,-451,"MII_0401AS2.spm",0,-1,-1
2,"MII_0401AS3","F_MII_0401AS3.png",32,-451,"MII_0401AK.spm",2,-1,-1
2,"MII_0401AS4","F_MII_0401AS4.png",32,-451,"MII_0401AK.spm",3,-1,-1
2,"MII_0401BS","F_MII_0401BS.png",32,-451,"MII_0401BS.spm",0,-1,-1
2,"MII_0401GM","F_MII_0401GM.png",32,-451,"MII_0401GM.spm",0,-1,-1
2,"MII_0401KB","F_MII_0401KB.png",32,-451,"MII_0401GM.spm",1,-1,-1
2,"MII_0401KD","F_MII_0401KD.png",32,-451,"MII_0401GM.spm",2,-1,-1
2,"MII_0401KD2","F_MII_0401KD2.png",32,-451,"MII_0401KD2.spm",0,-1,-1
2,"MII_0401KS","F_MII_0401KS.png",32,-451,"MII_0401AK.spm",4,-1,-1
2,"MII_0401KY","F_MII_0401KY.png",32,-451,"MII_0401BS.spm",1,-1,-1
2,"MII_0401KY2","F_MII_0401KY2.png",32,-451,"MII_0401BS.spm",2,-1,-1
2,"MII_0401NI","F_MII_0401NI.png",32,-451,"MII_0401NI.spm",0,-1,-1
2,"MII_0401NI2","F_MII_0401NI2.png",32,-451,"MII_0401NI.spm",1,-1,-1
2,"MII_0401NK","F_MII_0401NK.png",32,-451,"MII_0401GM.spm",3,-1,-1
2,"MII_0401NK2","F_MII_0401NK2.png",32,-451,"MII_0401AK.spm",5,-1,-1
2,"MII_0401NO","F_MII_0401NO.png",32,-451,"MII_0401GM.spm",4,-1,-1
2,"MII_0401NS","F_MII_0401NS.png",32,-451,"MII_0401AS2.spm",1,-1,-1
2,"MII_0401OD","F_MII_0401OD.png",32,-451,"MII_0401AK.spm",6,-1,-1
2,"MII_0401OD2","F_MII_0401OD2.png",32,-451,"MII_0401AK.spm",7,-1,-1
2,"MII_0401SN","F_MII_0401SN.png",32,-451,"MII_0401AK.spm",8,-1,-1
2,"MII_0401SN2","F_MII_0401SN2.png",32,-451,"MII_0401GM.spm",5,-1,-1
2,"MII_0401SN3","F_MII_0401SN3.png",32,-451,"MII_0401GM.spm",6,-1,-1
2,"MII_0401TR","F_MII_0401TR.png",32,-451,"MII_0401TR.spm",0,-1,-1
2,"MII_0401TR2","F_MII_0401TR2.png",32,-451,"MII_0401TR.spm",1,-1,-1
2,"MII_0402AS","F_MII_0402AS.png",-4,-496,"MII_0402AS.spm",0,-1,-1
2,"MII_0402AS2","F_MII_0402AS2.png",-4,-496,"MII_0402AS.spm",1,-1,-1
2,"MII_0402IK","F_MII_0402IK.png",-4,-496,"MII_0402IK.spm",0,-1,-1
2,"MII_0402IK2","F_MII_0402IK2.png",-4,-496,"MII_0402AS.spm",2,-1,-1
2,"MII_0402KB","F_MII_0402KB.png",-4,-496,"MII_0402AS.spm",3,-1,-1
2,"MII_0402KB2","F_MII_0402KB2.png",-4,-496,"MII_0402AS.spm",4,-1,-1
2,"MII_0402KB3","F_MII_0402KB3.png",-4,-496,"MII_0402AS.spm",5,-1,-1
2,"MII_0402MJ","F_MII_0402MJ.png",-4,-496,"MII_0402AS.spm",6,-1,-1
2,"MII_0402MJ2","F_MII_0402MJ2.png",-4,-496,"MII_0402AS.spm",7,-1,-1
2,"MII_0402NK","F_MII_0402NK.png",-4,-496,"MII_0402AS.spm",8,-1,-1
2,"MII_0402NM","F_MII_0402NM.png",-4,-496,"MII_0402AS.spm",9,-1,-1
2,"MII_0402NM2","F_MII_0402NM2.png",-4,-496,"MII_0402AS.spm",10,-1,-1
2,"MII_0402NO","F_MII_0402NO.png",-4,-496,"MII_0402AS.spm",11,-1,-1
2,"MII_0402OD","F_MII_0402OD.png",-4,-496,"MII_0402AS.spm",12,-1,-1
2,"MII_0402OD2","F_MII_0402OD2.png",-4,-496,"MII_0402OD2.spm",0,-1,-1
2,"MII_0402OD3","F_MII_0402OD3.png",-4,-496,"MII_0402AS.spm",13,-1,-1
2,"MII_0402RK","F_MII_0402RK.png",-4,-496,"MII_0402AS.spm",14,-1,-1
2,"MII_0402SP","F_MII_0402SP.png",-4,-496,"MII_0402AS.spm",15,-1,-1
2,"MII_0402SP2","F_MII_0402SP2.png",-4,-496,"MII_0402AS.spm",16,-1,-1
2,"MII_0402TR","F_MII_0402TR.png",-4,-496,"MII_0402OD2.spm",1,-1,-1
2,"MII_0402TR2","F_MII_0402TR2.png",-4,-496,"MII_0402OD2.spm",2,-1,-1
2,"MII_0403AD","F_MII_0403AD.png",-8,-500,"MII_0403AD.spm",0,-1,-1
2,"MII_0403AD2","F_MII_0403AD2.png",-8,-500,"MII_0403AD2.spm",0,-1,-1
2,"MII_0403AD3","F_MII_0403AD3.png",-8,-500,"MII_0403AD.spm",1,-1,-1
2,"MII_0403AD4","F_MII_0403AD4.png",-8,-500,"MII_0403AD2.spm",1,-1,-1
2,"MII_0403AK","F_MII_0403AK.png",-8,-500,"MII_0403AD.spm",2,-1,-1
2,"MII_0403AK2","F_MII_0403AK2.png",-8,-500,"MII_0403AD.spm",3,-1,-1
2,"MII_0403BS","F_MII_0403BS.png",-8,-500,"MII_0403AD.spm",4,-1,-1
2,"MII_0403EG","F_MII_0403EG.png",-8,-500,"MII_0403AD.spm",5,-1,-1
2,"MII_0403EG2","F_MII_0403EG2.png",-8,-500,"MII_0403AD2.spm",2,-1,-1
2,"MII_0403EG3","F_MII_0403EG3.png",-8,-500,"MII_0403AD.spm",6,-1,-1
2,"MII_0403EG4","F_MII_0403EG4.png",-8,-500,"MII_0403AD2.spm",3,-1,-1
2,"MII_0403FK","F_MII_0403FK.png",-8,-500,"MII_0403AD.spm",7,-1,-1
2,"MII_0403FK2","F_MII_0403FK2.png",-8,-500,"MII_0403AD2.spm",4,-1,-1
2,"MII_0403IK","F_MII_0403IK.png",-8,-500,"MII_0403AD.spm",8,-1,-1
2,"MII_0403IK2","F_MII_0403IK2.png",-8,-500,"MII_0403AD.spm",9,-1,-1
2,"MII_0403IK3","F_MII_0403IK3.png",-8,-500,"MII_0403AD.spm",10,-1,-1
2,"MII_0403IK4","F_MII_0403IK4.png",-8,-500,"MII_0403AD.spm",11,-1,-1
2,"MII_0403IK5","F_MII_0403IK5.png",-8,-500,"MII_0403AD.spm",12,-1,-1
2,"MII_0403IK6","F_MII_0403IK6.png",-8,-500,"MII_0403AD.spm",13,-1,-1
2,"MII_0403KB","F_MII_0403KB.png",-8,-500,"MII_0403AD.spm",14,-1,-1
2,"MII_0403KB2","F_MII_0403KB2.png",-8,-500,"MII_0403AD.spm",15,-1,-1
2,"MII_0403KD","F_MII_0403KD.png",-8,-500,"MII_0403AD.spm",16,-1,-1
2,"MII_0403KD2","F_MII_0403KD2.png",-8,-500,"MII_0403AD.spm",17,-1,-1
2,"MII_0403KM","F_MII_0403KM.png",-8,-500,"MII_0403AD.spm",18,-1,-1
2,"MII_0403KM2","F_MII_0403KM2.png",-8,-500,"MII_0403AD.spm",19,-1,-1
2,"MII_0403KM3","F_MII_0403KM3.png",-8,-500,"MII_0403AD.spm",20,-1,-1
2,"MII_0403KM4","F_MII_0403KM4.png",-8,-500,"MII_0403AD.spm",21,-1,-1
2,"MII_0403KM5","F_MII_0403KM5.png",-8,-500,"MII_0403AD.spm",22,-1,-1
2,"MII_0403KM6","F_MII_0403KM6.png",-8,-500,"MII_0403AD2.spm",5,-1,-1
2,"MII_0403KT","F_MII_0403KT.png",-8,-500,"MII_0403AD.spm",23,-1,-1
2,"MII_0403MJ","F_MII_0403MJ.png",-8,-500,"MII_0403AD.spm",24,-1,-1
2,"MII_0403MU","F_MII_0403MU.png",-8,-500,"MII_0403AD.spm",25,-1,-1
2,"MII_0403NI","F_MII_0403NI.png",-8,-500,"MII_0403AD.spm",26,-1,-1
2,"MII_0403NK","F_MII_0403NK.png",-8,-500,"MII_0403AD.spm",27,-1,-1
2,"MII_0403NK2","F_MII_0403NK2.png",-8,-500,"MII_0403AD.spm",28,-1,-1
2,"MII_0403NK3","F_MII_0403NK3.png",-8,-500,"MII_0403AD2.spm",6,-1,-1
2,"MII_0403NK4","F_MII_0403NK4.png",-8,-500,"MII_0403AD.spm",29,-1,-1
2,"MII_0403NK5","F_MII_0403NK5.png",-8,-500,"MII_0403AD.spm",30,-1,-1
2,"MII_0403NM","F_MII_0403NM.png",-8,-500,"MII_0403AD.spm",31,-1,-1
2,"MII_0403NM2","F_MII_0403NM2.png",-8,-500,"MII_0403AD.spm",32,-1,-1
2,"MII_0403NO","F_MII_0403NO.png",-8,-500,"MII_0403AD.spm",33,-1,-1
2,"MII_0403NO2","F_MII_0403NO2.png",-8,-500,"MII_0403AD.spm",34,-1,-1
2,"MII_0403NS","F_MII_0403NS.png",-8,-500,"MII_0403AD.spm",35,-1,-1
2,"MII_0403NS2","F_MII_0403NS2.png",-8,-500,"MII_0403AD.spm",36,-1,-1
2,"MII_0403SN","F_MII_0403SN.png",-8,-500,"MII_0403AD.spm",37,-1,-1
2,"MII_0403SN2","F_MII_0403SN2.png",-8,-500,"MII_0403AD2.spm",7,-1,-1
2,"MII_0403SN3","F_MII_0403SN3.png",-8,-500,"MII_0403AD.spm",38,-1,-1
2,"MII_0403SN4","F_MII_0403SN4.png",-8,-500,"MII_0403AD.spm",39,-1,-1
2,"MII_0403TR","F_MII_0403TR.png",-8,-500,"MII_0403AD.spm",40,-1,-1
2,"MII_0403TR2","F_MII_0403TR2.png",-8,-500,"MII_0403AD2.spm",8,-1,-1
2,"MII_0403TR3","F_MII_0403TR3.png",-8,-500,"MII_0403AD.spm",41,-1,-1
2,"MII_0403TR4","F_MII_0403TR4.png",-8,-500,"MII_0403AD2.spm",9,-1,-1
2,"MII_A401AK","F_MII_0401AK.png",32,-451,"MII_A401AK.spm",0,-1,-1
2,"MII_A401AM","F_MII_0401AM.png",32,-451,"MII_A401AM.spm",0,-1,-1
2,"MII_A401AM2","F_MII_0401AM2.png",32,-451,"MII_A401AM.spm",1,-1,-1
2,"MII_A401AS","F_MII_0401AS.png",32,-451,"MII_A401AK.spm",1,-1,-1
2,"MII_A401AS2","F_MII_0401AS2.png",32,-451,"MII_A401AS2.spm",0,-1,-1
2,"MII_A401AS3","F_MII_0401AS3.png",32,-451,"MII_A401AK.spm",2,-1,-1
2,"MII_A401AS4","F_MII_0401AS4.png",32,-451,"MII_A401AK.spm",3,-1,-1
2,"MII_A401BS","F_MII_0401BS.png",32,-451,"MII_A401AS2.spm",1,-1,-1
2,"MII_A401GM","F_MII_0401GM.png",32,-451,"MII_A401AS2.spm",2,-1,-1
2,"MII_A401KB","F_MII_0401KB.png",32,-451,"MII_A401AS2.spm",3,-1,-1
2,"MII_A401KD","F_MII_0401KD.png",32,-451,"MII_A401AS2.spm",4,-1,-1
2,"MII_A401KD2","F_MII_0401KD2.png",32,-451,"MII_A401AS2.spm",5,-1,-1
2,"MII_A401KS","F_MII_0401KS.png",32,-451,"MII_A401AK.spm",4,-1,-1
2,"MII_A401KY","F_MII_0401KY.png",32,-451,"MII_A401KY.spm",0,-1,-1
2,"MII_A401KY2","F_MII_0401KY2.png",32,-451,"MII_A401KY.spm",1,-1,-1
2,"MII_A401NI","F_MII_0401NI.png",32,-451,"MII_A401NI.spm",0,-1,-1
2,"MII_A401NI2","F_MII_0401NI2.png",32,-451,"MII_A401NI.spm",1,-1,-1
2,"MII_A401NK","F_MII_0401NK.png",32,-451,"MII_A401AS2.spm",6,-1,-1
2,"MII_A401NK2","F_MII_0401NK2.png",32,-451,"MII_A401AK.spm",5,-1,-1
2,"MII_A401NO","F_MII_0401NO.png",32,-451,"MII_A401AS2.spm",7,-1,-1
2,"MII_A401NS","F_MII_0401NS.png",32,-451,"MII_A401AS2.spm",8,-1,-1
2,"MII_A401OD","F_MII_0401OD.png",32,-451,"MII_A401AK.spm",6,-1,-1
2,"MII_A401OD2","F_MII_0401OD2.png",32,-451,"MII_A401AK.spm",7,-1,-1
2,"MII_A401SN","F_MII_0401SN.png",32,-451,"MII_A401AK.spm",8,-1,-1
2,"MII_A401SN2","F_MII_0401SN2.png",32,-451,"MII_A401AS2.spm",9,-1,-1
2,"MII_A401SN3","F_MII_0401SN3.png",32,-451,"MII_A401AS2.spm",10,-1,-1
2,"MII_A401TR","F_MII_0401TR.png",32,-451,"MII_A401TR.spm",0,-1,-1
2,"MII_A401TR2","F_MII_0401TR2.png",32,-451,"MII_A401TR.spm",1,-1,-1
2,"MII_A402AS","F_MII_0402AS.png",-4,-496,"MII_A402AS.spm",0,-1,-1
2,"MII_A402AS2","F_MII_0402AS2.png",-4,-496,"MII_A402AS.spm",1,-1,-1
2,"MII_A402IK","F_MII_0402IK.png",-4,-496,"MII_A402IK.spm",0,-1,-1
2,"MII_A402IK2","F_MII_0402IK2.png",-4,-496,"MII_A402AS.spm",2,-1,-1
2,"MII_A402KB","F_MII_0402KB.png",-4,-496,"MII_A402AS.spm",3,-1,-1
2,"MII_A402KB2","F_MII_0402KB2.png",-4,-496,"MII_A402AS.spm",4,-1,-1
